API_UWI,TVD_FT,LateralLength_FT,ENVOperator,WellName,ProducingMonth,TotalProdMonths,ProducingDays,LiquidsProd_BBL,GasProd_MCF,WaterProd_BBL
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2021-08-01,32,31,1019,16085,2384
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2021-09-01,33,30,1690,22721,3975
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2021-10-01,34,31,1787,8161,4226
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2021-11-01,35,30,1650,15252,3923
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2021-12-01,36,31,1505,16250,3598
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2022-01-01,37,31,1032,17872,2480
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2022-02-01,38,28,1024,61974,2475
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2022-03-01,39,31,1055,10680,2563
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2022-04-01,40,30,1328,5647,3244
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2022-05-01,41,31,1345,5621,3302
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2022-06-01,42,30,912,5191,2252
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2022-07-01,43,31,1039,10436,2578
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2022-08-01,44,31,1072,10375,2676
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2022-09-01,45,30,1245,12639,3124
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2022-10-01,46,31,896,7964,2260
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2022-11-01,47,30,871,11493,2209
42-317-42984,7959,9820,LARIO OIL & GAS COMPANY,HALSEY 105,2022-06-01,1,30,3299,1867,0
42-317-42984,7959,9820,LARIO OIL & GAS COMPANY,HALSEY 105,2022-07-01,2,31,25271,10822,0
42-317-42984,7959,9820,LARIO OIL & GAS COMPANY,HALSEY 105,2022-08-01,3,0,0,0,0
42-317-42984,7959,9820,LARIO OIL & GAS COMPANY,HALSEY 105,2022-09-01,4,30,19842,6766,0
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2019-10-01,1,31,13910,14023,23176
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2019-11-01,2,30,44444,43147,82055
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2019-12-01,3,31,29217,34579,49653
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2020-01-01,4,31,25421,52701,39711
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2020-02-01,5,29,17312,47756,24922
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2020-03-01,6,31,16820,62978,22319
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2020-04-01,7,30,12977,62123,15848
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2020-05-01,8,31,5120,16255,5756
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2020-06-01,9,30,12208,60585,12631
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2020-07-01,10,31,8386,67182,7987
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2020-08-01,11,31,6984,70154,6114
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2020-09-01,12,30,5463,62090,4402
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2020-10-01,13,31,4786,62849,3549
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2020-11-01,14,30,4049,59272,2764
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2020-12-01,15,31,3578,62855,2248
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2021-01-01,16,31,2644,56729,1527
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2021-02-01,17,28,269,9977,144
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2021-03-01,18,31,194,6190,95
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2021-04-01,19,30,1005,17867,455
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2021-05-01,20,31,1776,25150,740
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2021-06-01,21,30,1693,32599,649
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2021-07-01,22,31,2240,42038,791
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2021-08-01,23,31,1513,33590,491
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2021-09-01,24,30,1980,54684,591
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2021-10-01,25,31,1826,64667,502
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2021-11-01,26,30,1554,74650,393
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2021-12-01,27,31,1590,95125,370
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2022-01-01,28,31,1249,89672,267
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2022-02-01,29,28,1014,82616,200
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2022-03-01,30,31,1144,111696,209
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2022-04-01,31,30,965,116971,162
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2022-05-01,32,31,901,122105,139
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2022-06-01,33,30,870,120872,124
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2022-07-01,34,31,719,130532,94
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2022-08-01,35,31,552,103211,66
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2022-09-01,36,30,965,100678,107
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2022-10-01,37,31,701,116693,71
42-317-41821,8148,10140,EXXON,STRAIN 20 UNIT 2 2025SH,2022-11-01,38,30,620,123272,58
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2018-01-01,1,31,3016,3052,5627
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2018-02-01,2,28,19364,14205,38197
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2018-03-01,3,31,17729,12844,33753
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2018-04-01,4,30,18593,12973,35550
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2018-05-01,5,31,15091,10129,28978
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2018-06-01,6,30,10473,7069,20197
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2018-07-01,7,31,13777,9799,26682
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2018-08-01,8,31,13670,11991,26590
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2018-09-01,9,30,12243,9461,23917
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2018-10-01,10,31,4673,3655,9168
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2018-11-01,11,30,14890,14810,29338
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2018-12-01,12,31,13456,15380,26626
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2019-01-01,13,31,10986,14259,21833
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2019-02-01,14,28,2817,926,5622
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2019-03-01,15,31,13083,8131,26217
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2019-04-01,16,30,12628,7786,25413
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2019-05-01,17,31,3488,1882,7050
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2019-06-01,18,30,6782,3726,13766
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2019-07-01,19,31,9348,7629,19056
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2019-08-01,20,31,11267,7453,23068
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2019-09-01,21,30,9482,5816,19496
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2019-10-01,22,31,9160,6751,18915
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2019-11-01,23,30,9053,5802,18774
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2019-12-01,24,31,8976,5090,18694
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2020-01-01,25,31,8700,5991,18198
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2020-02-01,26,29,8401,8118,17647
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2020-03-01,27,31,8792,9263,18546
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2020-04-01,28,30,8203,12532,17378
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2020-05-01,29,31,9259,14001,19699
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2020-06-01,30,30,8949,14470,19121
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2020-07-01,31,31,8232,14331,17665
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2020-08-01,32,31,8018,13527,17281
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2020-09-01,33,30,6996,13269,15143
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2020-10-01,34,31,6641,13099,14436
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2020-11-01,35,30,773,2163,1688
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2020-12-01,36,31,2640,4364,5788
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2021-01-01,37,31,4835,7180,10647
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2021-02-01,38,28,2258,4105,4993
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2021-03-01,39,31,4232,8862,9396
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2021-04-01,40,30,4412,8994,9838
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2021-05-01,41,31,4549,8616,10187
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2021-06-01,42,30,4264,7778,9590
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2021-07-01,43,31,5229,5941,11810
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2021-08-01,44,31,5774,7085,13098
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2021-09-01,45,30,7366,8893,16781
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2021-10-01,46,31,6971,9905,15949
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2021-11-01,47,30,6729,10670,15462
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2021-12-01,48,31,6616,11740,15267
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2022-01-01,49,31,6164,11879,14286
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2022-02-01,50,28,5835,9875,13580
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2022-03-01,51,31,7244,11578,16929
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2022-04-01,52,30,5939,10134,13939
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2022-05-01,53,31,1,0,2
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2022-06-01,54,30,531,1354,1257
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2022-07-01,55,31,2329,1264,5537
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2022-08-01,56,31,4223,3189,10083
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2022-09-01,57,30,4069,5171,9757
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2022-10-01,58,31,4827,6883,11624
42-317-40902,8076,9842,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 70 207HL,2022-11-01,59,30,4658,7004,11265
42-317-42872,8108,9843,LARIO OIL & GAS COMPANY,DOOLITTLE 404,2022-06-01,1,30,5473,3192,13891
42-317-42872,8108,9843,LARIO OIL & GAS COMPANY,DOOLITTLE 404,2022-07-01,2,31,20596,9794,97654
42-317-42872,8108,9843,LARIO OIL & GAS COMPANY,DOOLITTLE 404,2022-08-01,3,31,18031,481,85875
42-317-42872,8108,9843,LARIO OIL & GAS COMPANY,DOOLITTLE 404,2022-09-01,4,30,16034,5,76700
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2019-11-01,1,30,32991,38890,70331
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2019-12-01,2,31,28671,45228,62065
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2020-01-01,3,31,22924,46747,50384
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2020-02-01,4,29,15568,38936,34724
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2020-03-01,5,31,14874,49406,33666
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2020-04-01,6,30,11574,47771,26591
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2020-05-01,7,31,3812,12969,8889
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2020-06-01,8,30,11149,48303,26392
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2020-07-01,9,31,7827,55987,18807
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2020-08-01,10,31,6385,52637,15578
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2020-09-01,11,30,5619,53943,13913
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2020-10-01,12,31,5664,58587,14238
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2020-11-01,13,30,4836,56672,12338
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2020-12-01,14,31,3587,48453,9291
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2021-01-01,15,31,3443,45612,9053
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2021-02-01,16,28,1973,26935,5264
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2021-03-01,17,31,2343,25170,6341
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2021-04-01,18,30,2326,22579,6390
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2021-05-01,19,31,2207,19769,6154
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2021-06-01,20,30,2062,23313,5835
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2021-07-01,21,31,2243,30559,6446
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2021-08-01,22,31,953,27118,2780
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2021-09-01,23,30,1889,24185,5593
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2021-10-01,24,31,2149,18795,6459
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2021-11-01,25,30,1770,44181,5400
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2021-12-01,26,31,1708,46932,5290
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2022-01-01,27,31,1310,40131,4118
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2022-02-01,28,28,556,50810,1774
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2022-03-01,29,31,16,1080,51
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2022-04-01,30,30,43,1991,141
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2022-05-01,31,31,511,1349,1705
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2022-06-01,32,30,768,1459,2600
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2022-07-01,33,31,792,886,2722
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2022-08-01,34,31,541,1332,1888
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2022-09-01,35,30,635,1683,2248
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2022-10-01,36,31,1323,2042,4756
42-317-41829,8136,10350,EXXON,STRAIN 20 UNIT 1 2044SH,2022-11-01,37,30,1205,27591,4397
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2018-01-01,1,31,4145,4779,7678
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2018-02-01,2,28,19642,15812,37194
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2018-03-01,3,31,19365,15024,37080
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2018-04-01,4,30,18854,12764,36520
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2018-05-01,5,31,16560,12169,32448
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2018-06-01,6,30,13236,8858,26235
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2018-07-01,7,31,15304,11195,30686
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2018-08-01,8,31,14086,11011,28576
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2018-09-01,9,30,13987,10379,28704
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2018-10-01,10,31,11565,10265,24008
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2018-11-01,11,30,10111,9882,21233
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2018-12-01,12,31,9908,10132,21048
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2019-01-01,13,31,6294,4137,13528
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2019-02-01,14,28,1391,2883,3023
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2019-03-01,15,31,12218,11346,26852
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2019-04-01,16,30,10523,10936,23395
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2019-05-01,17,31,3557,1579,8000
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2019-06-01,18,30,6241,9715,14198
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2019-07-01,19,31,9300,10571,21403
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2019-08-01,20,31,8734,5646,20337
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2019-09-01,21,30,7902,8115,18613
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2019-10-01,22,31,8342,8954,19877
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2019-11-01,23,30,9181,5104,22129
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2019-12-01,24,31,9380,7280,22871
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2020-01-01,25,31,10236,14372,25252
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2020-02-01,26,29,9455,11787,23591
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2020-03-01,27,31,9123,8542,23022
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2020-04-01,28,30,8031,13817,20501
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2020-05-01,29,31,9270,15052,23938
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2020-06-01,30,30,9016,14592,23552
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2020-07-01,31,31,8413,15669,22231
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2020-08-01,32,31,7746,15392,20710
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2020-09-01,33,30,7058,13511,19089
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2020-10-01,34,31,7290,13001,19945
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2020-11-01,35,30,666,1932,1843
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2020-12-01,36,31,3047,5814,8530
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2021-01-01,37,31,4854,10263,13749
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2021-02-01,38,28,1281,4699,3669
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2021-03-01,39,31,2035,8784,5894
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2021-04-01,40,30,1891,9112,5541
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2021-05-01,41,31,3234,9517,9585
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2021-06-01,42,30,3531,8438,10587
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2021-07-01,43,31,6090,9839,18471
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2021-08-01,44,31,5941,10985,18231
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2021-09-01,45,30,4685,6110,14543
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2021-10-01,46,31,3846,7017,12077
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2021-11-01,47,30,4317,9261,13713
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2021-12-01,48,31,4632,4589,14884
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2022-01-01,49,31,2180,2329,7088
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2022-02-01,50,28,3008,5439,9889
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2022-03-01,51,31,5654,8574,18796
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2022-04-01,52,30,3791,6504,12749
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2022-05-01,53,0,0,0,0
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2022-06-01,54,30,88,102,303
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2022-07-01,55,31,385,974,1340
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2022-08-01,56,31,227,968,800
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2022-09-01,57,30,820,1584,2922
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2022-10-01,58,31,1268,690,4570
42-317-40889,8086,9462,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 50 205HL,2022-11-01,59,30,1286,282,4689
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2019-10-01,1,31,14438,15443,24980
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2019-11-01,2,30,42802,46796,74055
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2019-12-01,3,31,32251,38768,55930
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2020-01-01,4,31,29372,55600,50459
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2020-02-01,5,29,20908,47504,35590
