FIELD,MAJOR,RESERVOIR,API_UWI,TVD_FT,LateralLength_FT,ENVOperator,WellName,ProducingMonth,TotalProdMonths,ProducingDays,LiquidsProd_BBL,GasProd_MCF,WaterProd_BBL
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2020-11-01,31,30,1539,3018,4321
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2020-12-01,32,31,1701,1541,4804
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-01-01,33,31,1540,2225,4378
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-02-01,34,28,791,1786,2262
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-03-01,35,31,1490,2700,4288
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-04-01,36,30,1460,2323,4227
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-05-01,37,31,1344,2387,3916
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-06-01,38,30,1256,2000,3679
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-07-01,39,31,1186,2213,3497
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-08-01,40,31,1248,2215,3703
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-09-01,41,30,1079,2313,3223
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-10-01,42,31,953,1898,2862
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-11-01,43,30,856,1637,2588
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2021-12-01,44,31,823,1586,2504
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2022-01-01,45,31,774,1623,2369
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2022-02-01,46,28,765,1353,2356
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2022-03-01,47,31,873,1508,2704
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2022-04-01,48,30,616,1172,1920
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2022-05-01,49,31,476,1420,1492
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2022-06-01,50,30,460,871,1452
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2022-07-01,51,31,458,798,1455
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2022-08-01,52,31,472,751,1506
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2022-09-01,53,30,411,686,1321
IDARADO2,OIL,LSS,42-317-40941,8191,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 205HL,2022-10-01,54,31,559,843,1806
IDARADO2,OIL,LSS,42-317-44032,8068,9823,LARIO OIL & GAS COMPANY,DOOLITTLE 13 405,2022-06-01,1,30,5751,5692,3912
IDARADO2,OIL,LSS,42-317-44032,8068,9823,LARIO OIL & GAS COMPANY,DOOLITTLE 13 405,2022-07-01,2,31,28232,17888,116878
IDARADO2,OIL,LSS,42-317-44032,8068,9823,LARIO OIL & GAS COMPANY,DOOLITTLE 13 405,2022-08-01,3,31,19832,815,82486
IDARADO2,OIL,LSS,42-317-44032,8068,9823,LARIO OIL & GAS COMPANY,DOOLITTLE 13 405,2022-09-01,4,30,23533,19,98328
IDARADO2,OIL,LSS,42-317-43699,7974,9960,LARIO OIL & GAS COMPANY,DOOLITTLE 12 303,2022-05-01,1,31,15709,10535,31551
IDARADO2,OIL,LSS,42-317-43699,7974,9960,LARIO OIL & GAS COMPANY,DOOLITTLE 12 303,2022-06-01,2,30,25865,15317,51975
IDARADO2,OIL,LSS,42-317-43699,7974,9960,LARIO OIL & GAS COMPANY,DOOLITTLE 12 303,2022-07-01,3,31,24028,9559,48549
IDARADO2,OIL,LSS,42-317-43699,7974,9960,LARIO OIL & GAS COMPANY,DOOLITTLE 12 303,2022-08-01,4,31,24935,807,50663
IDARADO2,OIL,LSS,42-317-43699,7974,9960,LARIO OIL & GAS COMPANY,DOOLITTLE 12 303,2022-09-01,5,30,22613,11167,46196
IDARADO2,OIL,LSS,42-317-44042,7991,10182,"VENCER ENERGY, LLC",CAFFEY-CHIEFTAIN 3229C 3HL,2022-07-01,1,31,2036,1525,6967
IDARADO2,OIL,LSS,42-317-44042,7991,10182,"VENCER ENERGY, LLC",CAFFEY-CHIEFTAIN 3229C 3HL,2022-08-01,2,31,27013,26056,103671
IDARADO2,OIL,LSS,42-317-44042,7991,10182,"VENCER ENERGY, LLC",CAFFEY-CHIEFTAIN 3229C 3HL,2022-09-01,3,30,34141,30764,104283
IDARADO2,OIL,LSS,42-317-44042,7991,10182,"VENCER ENERGY, LLC",CAFFEY-CHIEFTAIN 3229C 3HL,2022-10-01,4,31,34585,35228,82916
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2019-12-01,1,31,35720,37466,38793
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2020-01-01,2,31,32509,53732,35000
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2020-02-01,3,29,23125,45907,24688
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2020-03-01,4,31,23465,57084,24841
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2020-04-01,5,30,18923,53039,19862
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2020-05-01,6,31,7804,13072,8121
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2020-06-01,7,30,19450,45894,20068
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2020-07-01,8,31,13965,47938,14286
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2020-08-01,9,31,12165,47105,12337
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2020-09-01,10,30,9947,39270,10001
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2020-10-01,11,31,9107,37443,9079
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2020-11-01,12,30,8054,33261,7961
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2020-12-01,13,31,7439,33224,7290
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2021-01-01,14,31,5750,28218,5586
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2021-02-01,15,28,611,4684,589
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2021-03-01,16,31,459,2743,438
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2021-04-01,17,30,2488,7457,2358
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2021-05-01,18,31,4597,9887,4318
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2021-06-01,19,30,4580,12071,4265
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2021-07-01,20,31,6334,14663,5849
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2021-08-01,21,31,4475,11025,4097
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2021-09-01,22,30,6123,16907,5557
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2021-10-01,23,31,5900,18832,5309
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2021-11-01,24,30,5251,20477,4685
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2021-12-01,25,31,5613,24579,4965
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2022-01-01,26,31,4611,21804,4044
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2022-02-01,27,28,3908,18958,3399
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2022-03-01,28,31,4601,24191,3968
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2022-04-01,29,30,4057,23863,3469
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2022-05-01,30,31,3962,23464,3359
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2022-06-01,31,30,3999,21879,3361
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2022-07-01,32,31,3451,22256,2876
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2022-08-01,33,31,2772,16560,2290
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2022-09-01,34,30,5066,15215,4150
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2022-10-01,35,31,3845,16612,3123
IDARADO2,OIL,LSS,42-317-41804,8133,10354,EXXON,STRAIN 20 UNIT 2 2026SH,2022-11-01,36,30,3556,16529,2864
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2017-10-01,1,31,9866,10772,20222
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2017-11-01,2,30,16831,15293,34609
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2017-12-01,3,31,13760,18387,28423
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2018-01-01,4,31,10260,8237,21291
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2018-02-01,5,28,11877,15813,24755
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2018-03-01,6,31,11765,17970,24629
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2018-04-01,7,30,3154,4475,6632
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2018-05-01,8,31,3018,2194,6376
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2018-06-01,9,30,6139,6140,13028
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2018-07-01,10,31,7539,6102,16072
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2018-08-01,11,31,7275,8028,15582
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2018-09-01,12,30,8232,14112,17710
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2018-10-01,13,31,8671,13375,18741
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2018-11-01,14,30,6270,11667,13612
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2018-12-01,15,31,8065,18490,17589
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2019-01-01,16,31,7629,16226,16715
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2019-02-01,17,28,5103,15674,11230
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2019-03-01,18,31,6013,18686,13292
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2019-04-01,19,30,5866,20002,13025
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2019-05-01,20,31,5030,18486,11221
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2019-06-01,21,30,3916,12794,8775
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2019-07-01,22,31,4820,19202,10850
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2019-08-01,23,31,4676,18791,10574
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2019-09-01,24,30,3467,15621,7876
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2019-10-01,25,31,2745,14105,6263
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2019-11-01,26,30,1748,11630,4007
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2019-12-01,27,31,3944,18584,9082
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2020-01-01,28,31,3164,20034,7319
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2020-02-01,29,29,2259,15243,5250
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2020-03-01,30,31,2425,17789,5661
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2020-04-01,31,30,2456,16813,5758
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2020-05-01,32,31,2274,17501,5357
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2020-06-01,33,30,2132,16734,5046
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2020-07-01,34,31,1686,17417,4009
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2020-08-01,35,31,1802,14398,4304
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2020-09-01,36,30,1634,13970,3921
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2020-10-01,37,31,1917,13934,4621
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2020-11-01,38,30,1649,13041,3991
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2020-12-01,39,31,1296,5699,3151
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2021-01-01,40,31,1243,9586,3038
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2021-02-01,41,28,572,5905,1403
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2021-03-01,42,31,1540,10056,3795
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2021-04-01,43,30,1444,12196,3576
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2021-05-01,44,31,1342,12984,3337
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2021-06-01,45,30,1366,13127,3413
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2021-07-01,46,31,1120,12865,2811
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2021-08-01,47,31,961,11195,2422
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2021-09-01,48,30,982,10323,2488
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2021-10-01,49,31,1084,11881,2758
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2021-11-01,50,30,1052,11538,2689
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2021-12-01,51,31,943,12692,2422
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2022-01-01,52,31,695,11768,1794
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2022-02-01,53,28,679,8499,1760
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2022-03-01,54,31,779,9723,2028
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2022-04-01,55,30,862,11771,2254
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2022-05-01,56,31,675,11581,1772
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2022-06-01,57,30,643,10189,1697
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2022-07-01,58,31,609,10290,1613
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2022-08-01,59,31,697,14342,1856
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2022-09-01,60,30,674,12508,1804
IDARADO2,OIL,LSS,42-317-40618,8203,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 40 204HL,2022-10-01,61,31,781,14067,2099
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2017-04-01,1,30,3173,6696,4616
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2017-05-01,2,31,6812,5417,29587
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2017-06-01,3,30,6289,6096,27476
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2017-07-01,4,31,2650,3393,11647
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2017-08-01,5,31,3520,3915,15561
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2017-09-01,6,30,7736,7854,34397
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2017-10-01,7,31,7282,7623,32566
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2017-11-01,8,30,6251,10260,28120
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2017-12-01,9,31,5131,11496,23215
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2018-01-01,10,31,2331,3072,10608
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2018-02-01,11,28,4561,4756,20875
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2018-03-01,12,31,4795,11440,22073
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2018-04-01,13,30,3061,10513,14175
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2018-05-01,14,31,3439,3266,16015
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2018-06-01,15,30,3128,7226,14652
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2018-07-01,16,31,3272,9234,15416
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2018-08-01,17,31,2745,8566,13010
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2018-09-01,18,30,2218,8171,10574
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2018-10-01,19,31,2460,7795,11798
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2018-11-01,20,30,2096,9242,10109
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2018-12-01,21,31,2088,8439,10132
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2019-01-01,22,31,1834,9865,8953
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2019-02-01,23,28,1133,4262,5563
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2019-03-01,24,31,1666,9947,8224
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2019-04-01,25,30,1617,9816,8026
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2019-05-01,26,31,1574,8105,7861
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2019-06-01,27,30,1274,6449,6397
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2019-07-01,28,31,1074,6246,5427
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2019-08-01,29,31,1349,7863,6854
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2019-09-01,30,30,1086,7493,5552
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2019-10-01,31,31,1137,7517,5848
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2019-11-01,32,30,920,6584,4758
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2019-12-01,33,31,989,7136,5143
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2020-01-01,34,31,881,6858,4612
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2020-02-01,35,29,882,5829,4643
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2020-03-01,36,31,849,7129,4494
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2020-04-01,37,30,721,6766,3839
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2020-05-01,38,31,778,6030,4166
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2020-06-01,39,30,745,5832,4014
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2020-07-01,40,31,574,4009,3110
IDARADO2,OIL,LSS,42-317-40570,8229,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 20 202HL,2020-08-01,41,31,551,4447,3003
